sponsor_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district
6492,"William McCoy",William,J.,McCoy,,Billy,1,D,1,Rep,HD-003
6493,"Percy Watson",Percy,W.,Watson,,,1,D,1,Rep,HD-103
6494,"Preston Sullivan",Preston,E,Sullivan,,,1,D,1,Rep,HD-022
6497,"Brian Aldridge",Brian,,Aldridge,,,2,R,1,Rep,HD-017
6498,"Charles Beckett",Charles,,Beckett,,,2,R,1,Rep,HD-023
6499,"Donnie Bell",Donnie,,Bell,,,1,D,1,Rep,HD-021
6500,"Lester Carpenter",Lester,,Carpenter,,Bubba,2,R,1,Rep,HD-001
6503,"Karl Gibbs",Karl,,Gibbs,,,0,,1,Rep,HD-036
6504,"Stephen Holland","D. Stephen",,Holland,,Steve,1,D,1,Rep,HD-016
6505,"Mac Huddleston",Mac,,Huddleston,,,2,R,1,Rep,HD-015
6508,"Margaret Rogers",Margaret,Ellis,Rogers,,,2,R,1,Rep,HD-014
6509,"Jerry Turner",Jerry,R.,Turner,,,2,R,1,Rep,HD-018
6510,"Brad Mayo",Brad,,Mayo,,,2,R,1,Rep,HD-012
6511,"Gary Chism",Gary,A.,Chism,,,2,R,1,Rep,HD-037
6512,"Willie Perkins",Willie,James,Perkins,Sr.,,1,D,1,Rep,HD-032
6513,"Henry Zuber",Henry,B.,Zuber,III,Hank,2,R,1,Rep,HD-113
6514,"Jeffrey Guice",Jeffrey,S.,Guice,,Jeff,2,R,1,Rep,HD-114
6517,"Cecil Brown",Cecil,C.,Brown,,,1,D,1,Rep,HD-066
6520,"Stephen Horne",Stephen,A.,Horne,,Steve,2,R,1,Rep,HD-081
6521,"Henry Espy",Henry,,Espy,,Chuck,1,D,1,Rep,HD-026
6522,"Randall Patterson",Randall,H.,Patterson,,,1,D,1,Rep,HD-115
6523,"Bobby Moak",Bobby,,Moak,,,1,D,1,Rep,HD-053
6524,"Omeria Scott",Omeria,,Scott,,,1,D,1,Rep,HD-080
6525,"Bryant Clark",Bryant,Wandrick,Clark,,,1,D,1,Rep,HD-047
6526,"Richard Bennett",Richard,,Bennett,,,2,R,1,Rep,HD-120
6527,"Larry Byrd",Larry,,Byrd,,,2,R,1,Rep,HD-104
6529,"Mark Formby",Mark,S.,Formby,,,2,R,1,Rep,HD-108
6530,"Sam Mims",Sam,C.,Mims,V,,2,R,1,Rep,HD-097
6531,"Alex Monsour",Alex,,Monsour,,,2,R,1,Rep,HD-054
6532,"John Moore",John,L,Moore,,,2,R,1,Rep,HD-060
6535,"Bill Pigott",Bill,,Pigott,,,2,R,1,Rep,HD-099
6536,"Gary Staples",Gary,V,Staples,,,2,R,1,Rep,HD-088
6537,"Ken Morgan",Ken,,Morgan,,,2,R,1,Rep,HD-100
6540,"Alyce Clarke",Alyce,Griffin,Clarke,,,1,D,1,Rep,HD-069
6542,"Mark Baker",Mark,,Baker,,,2,R,1,Rep,HD-074
6543,"William Denny",William,C.,Denny,Jr.,Bill,2,R,1,Rep,HD-064
6544,"Joe Warren",Joe,,Warren,Jr.,JL,1,D,1,Rep,HD-090
6545,"Rita Martinson",Rita,,Martinson,,,2,R,1,Rep,HD-058
6547,"David Myers",David,W,Myers,,,1,D,1,Rep,HD-098
6548,"Sherra Hillman Lane",Sherra,,"Hillman Lane",,,1,D,1,Rep,HD-086
6549,"Bob Evans",Bob,,Evans,,,1,D,1,Rep,HD-091
6553,"Bobby Howell",Bobby,B,Howell,,,2,R,1,Rep,HD-046
6554,"Becky Currie",Becky,,Currie,,,2,R,1,Rep,HD-092
6556,"Linda Coleman",Linda,F.,Coleman,,,1,D,1,Rep,HD-029
6557,"Frank Hamilton",Frank,,Hamilton,,,2,R,1,Rep,HD-109
6558,"Clara Burnett",Clara,Henderson,Burnett,,,1,D,1,Rep,HD-009
6559,"Reecy Dickson",Reecy,L,Dickson,,,1,D,1,Rep,HD-042
6560,"Tom Weathersby",Tom,,Weathersby,,,2,R,1,Rep,HD-062
6561,"Johnny Stringer",Johnny,W,Stringer,,,1,D,1,Rep,HD-087
6562,"Philip Gunn",Philip,,Gunn,,,2,R,1,Rep,HD-056
6566,"Andy Gipson",Andy,,Gipson,,,2,R,1,Rep,HD-077
6567,"Mary Coleman",Mary,H.,Coleman,,,1,D,1,Rep,HD-065
6568,"Kimberly Campbell",Kimberly,L.,Campbell,,,1,D,1,Rep,HD-072
6570,"James Evans",James,,Evans,,,1,D,1,Rep,HD-070
6571,"Robert Johnson",Robert,L,Johnson,III,,1,D,1,Rep,HD-094
6573,"Greg Snowden",Greg,,Snowden,,,2,R,1,Rep,HD-083
6575,"Thomas Reynolds",Thomas,U,Reynolds,,Tommy,1,D,1,Rep,HD-033
6577,"Earle Banks",Earle,S,Banks,,,1,D,1,Rep,HD-067
6579,"Credell Calhoun",Credell,,Calhoun,,,1,D,1,Rep,HD-068
6580,"Scott DeLano",Scott,,DeLano,,,2,R,1,Rep,HD-117
6581,"Blaine Eaton",Blaine,,Eaton,,Bo,1,D,1,Rep,HD-079
6583,"Herb Frierson",Herb,,Frierson,,,2,R,1,Rep,HD-106
6584,"John Hines",John,W,Hines,Sr.,,1,D,1,Rep,HD-050
6585,"Gregory Holloway",Gregory,,Holloway,Sr.,,1,D,1,Rep,HD-076
6587,"Wanda Jennings",Wanda,,Jennings,,,2,R,1,Rep,HD-007
6589,"Bennett Malone",Bennett,,Malone,,,1,D,1,Rep,HD-045
6592,"America Middleton",America,,Middleton,,Chuck,1,D,1,Rep,HD-085
6593,"John Read",John,O.,Read,,,2,R,1,Rep,HD-112
6594,"Ray Rogers",Ray,,Rogers,,,2,R,1,Rep,HD-061
6595,"Bobby Shows",Bobby,,Shows,,,2,R,1,Rep,HD-089
6596,"Rufus Straughter",Rufus,E.,Straughter,,Pete,1,D,1,Rep,HD-051
6597,"Sara Thomas",Sara,Richardson,Thomas,,,1,D,1,Rep,HD-031
6598,"Linda Whittington",Linda,,Whittington,,,1,D,1,Rep,HD-034
6599,"Edward Blackmon",Edward,,Blackmon,Jr.,,1,D,1,Rep,HD-057
6602,"Angela Cockerham",Angela,,Cockerham,,,1,D,1,Rep,HD-096
6604,"Willie Bailey",Willie,L.,Bailey,,,1,D,1,Rep,HD-049
6605,"Adrienne Wooten",Adrienne,,Wooten,,,1,D,1,Rep,HD-071
6606,"Esther Harrison",Esther,M.,Harrison,,,1,D,1,Rep,HD-041
6607,"Robert Huddleston",Robert,E.,Huddleston,,,1,D,1,Rep,HD-030
6608,"Toby Barker",Toby,,Barker,,,2,R,1,Rep,HD-102
6609,"Ferr Smith",Ferr,,Smith,,,1,D,1,Rep,HD-027
6610,"Tyrone Ellis",Tyrone,,Ellis,,,1,D,1,Rep,HD-038
