roll_call_id,sponsor_id,vote
51900,2201,1
51900,2202,1
51900,2203,1
51900,2204,2
51900,2205,3
51900,2206,1
51900,2207,1
51900,2208,2
51900,2209,2
51900,2210,2
51900,2211,1
51900,2212,2
51900,2213,2
51900,2214,2
51900,2215,1
51900,2216,2
51900,2217,1
51900,2218,1
51900,2219,1
51900,2220,1
51900,2221,1
51900,2224,2
51900,2225,1
51900,2226,1
51900,2227,2
51900,2228,2
51900,2229,2
51900,2230,2
51900,2231,2
51900,2232,1
51900,2234,4
51900,2235,2
51900,2236,2
51900,2237,2
51900,2238,1
51900,2239,2
51900,2240,1
51900,2241,1
51900,2244,2
51900,2245,2
51900,2246,2
51900,2247,1
51900,2248,1
51900,2250,1
51900,2251,2
51900,2252,2
51900,2253,2
51900,2254,1
51900,2255,2
51900,2256,1
51900,2257,1
51900,2258,2
51900,2260,1
51900,2264,1
51900,2266,3
51900,2267,2
51900,2269,2
51900,2270,2
51900,2271,2
51900,2272,2
51900,2273,1
51900,2274,1
51900,2275,1
51900,2276,2
51900,2279,1
51900,2280,2
51900,2281,2
51900,2282,2
51900,2283,1
51900,2284,1
51900,2285,2
51900,2286,2
51900,2287,1
51900,2288,2
51900,2289,2
51900,2290,1
51900,2291,2
51900,2293,2
51900,2295,1
51900,2296,2
51900,2298,1
51900,2299,2
51900,2300,2
51900,2302,2
51900,2303,2
51900,2304,2
51900,2305,1
51900,2306,2
51900,2307,2
51900,2308,4
51900,2316,1
51900,2317,1
51900,2320,1
51900,10947,2
51900,10948,2
51900,10949,2
51900,10950,2
51900,10951,2
51900,10953,2
51900,11097,2
51900,11118,2
51900,11215,2
51900,11216,2
51900,11217,1
51900,11218,2
51900,11219,2
51900,11220,2
51900,11221,1
51900,11266,2
51900,11267,1
51901,2201,2
51901,2202,2
51901,2203,2
51901,2204,1
51901,2205,3
51901,2206,4
51901,2207,2
51901,2208,1
51901,2209,1
51901,2210,1
51901,2211,1
51901,2212,1
51901,2213,1
51901,2214,1
51901,2215,2
51901,2216,1
51901,2217,2
51901,2218,2
51901,2219,2
51901,2220,2
51901,2221,2
51901,2224,1
51901,2225,2
51901,2226,2
51901,2227,1
51901,2228,1
51901,2229,1
51901,2230,1
51901,2231,1
51901,2232,2
51901,2234,4
51901,2235,1
51901,2236,1
51901,2237,1
51901,2238,2
51901,2239,1
51901,2240,2
51901,2241,2
51901,2244,1
51901,2245,1
51901,2246,1
51901,2247,1
51901,2248,1
51901,2250,2
51901,2251,1
51901,2252,1
51901,2253,1
51901,2254,2
51901,2255,1
51901,2256,2
51901,2257,1
51901,2258,1
51901,2260,2
51901,2264,2
51901,2266,3
51901,2267,1
51901,2269,1
51901,2270,1
51901,2271,1
51901,2272,1
51901,2273,2
51901,2274,2
51901,2275,2
51901,2276,1
51901,2279,2
51901,2280,1
51901,2281,1
51901,2282,1
51901,2283,1
51901,2284,2
51901,2285,1
51901,2286,1
51901,2288,1
51901,2289,1
51901,2291,1
51901,2293,1
51901,2296,1
51901,2299,1
51901,2300,1
51901,2302,1
51901,2303,1
51901,2304,1
51901,2306,1
51901,2307,1
51901,2308,4
51901,2310,1
51901,2312,1
51901,2313,1
51901,2314,1
51901,2315,1
51901,2318,4
51901,2319,1
51901,2321,1
51901,2324,1
51901,10947,1
51901,10948,1
51901,10949,1
51901,10950,1
51901,10951,1
51901,10953,1
51901,10954,1
51901,10955,1
51901,11097,1
51901,11118,1
51901,11215,1
51901,11216,1
51901,11217,2
51901,11218,1
51901,11219,1
51901,11220,1
51901,11222,1
51901,11223,1
51901,11266,1
51901,11267,1
51902,2201,2
51902,2202,2
51902,2203,2
51902,2204,1
51902,2205,3
51902,2206,2
51902,2207,2
51902,2208,1
51902,2209,1
51902,2210,1
51902,2211,2
51902,2212,1
51902,2213,1
51902,2214,1
51902,2215,2
51902,2216,1
51902,2217,2
51902,2218,2
51902,2219,2
51902,2220,2
51902,2221,2
51902,2224,1
51902,2225,2
51902,2226,2
51902,2227,1
51902,2228,1
51902,2229,1
51902,2230,1
51902,2231,1
51902,2232,2
51902,2234,4
51902,2235,1
51902,2236,1
51902,2237,1
51902,2238,2
51902,2239,1
51902,2240,2
51902,2241,2
51902,2244,1
51902,2245,1
51902,2246,1
51902,2247,1
51902,2248,2
51902,2250,2
51902,2251,1
51902,2252,1
51902,2253,1
51902,2254,2
51902,2255,1
51902,2256,2
51902,2257,2
51902,2258,1
51902,2260,2
51902,2264,2
51902,2266,3
51902,2267,1
51902,2269,4
51902,2270,1
51902,2271,1
51902,2272,1
